,Unnamed: 0,Unnamed: 0.1,id,team_id,team_name,home_team,visiting_team,type,time,result,foul,yellow_card,red_card,possession,shot,pass,pass_rate,most,score,create_time,update_time,year,home_rank,visiting_rank
794,794,794,914,11,秘鲁,智利,秘鲁,南美预选,2011/10/12 06:45:00,4-2,11,2,1,0.52,8(3),0(0),0.0,0,6,2018/3/9 11:09:26,2018/3/9 11:09:26,2011,13,35
795,795,795,915,11,秘鲁,秘鲁,委内瑞拉,美洲杯,2011/7/24 03:00:00,4-1,16,2,0,0.48,9(7),0(0),0.0,0,4,2018/3/9 11:09:26,2018/3/9 11:09:26,2011,35,39
796,796,796,916,11,秘鲁,乌拉圭,秘鲁,美洲杯,2011/7/20 08:45:00,2-0,24,2,1,0.46,7(1),0(0),0.0,0,4,2018/3/9 11:09:26,2018/3/9 11:09:26,2011,4,35
797,797,797,917,11,秘鲁,哥伦比亚,秘鲁,美洲杯,2011/7/17 03:00:00,0-0,16,2,1,0.3,11(9),0(0),0.0,0,9,2018/3/9 11:09:26,2018/3/9 11:09:26,2011,36,35
798,798,798,918,11,秘鲁,智利,秘鲁,美洲杯,2011/7/13 06:15:00,1-0,10,4,1,0.44,8(2),0(0),0.0,0,7,2018/3/9 11:09:26,2018/3/9 11:09:26,2011,13,35
799,799,799,919,11,秘鲁,秘鲁,墨西哥,美洲杯,2011/7/9 08:45:00,1-0,8,0,1,0.56,17(5),0(0),0.0,0,11,2018/3/9 11:09:26,2018/3/9 11:09:26,2011,35,21
800,800,800,920,11,秘鲁,乌拉圭,秘鲁,美洲杯,2011/7/5 06:15:00,1-1,13,4,0,0.57,11(6),0(0),0.0,0,2,2018/3/9 11:09:26,2018/3/9 11:09:26,2011,4,35
801,801,801,921,12,澳大利亚,澳大利亚,洪都拉斯,世界杯附,2017/11/15 17:00:00,3-1,19,4,0,0.65,10(5),0(0),0.0,0,5,2018/3/9 11:10:21,2018/3/9 11:10:21,2017,38,68
802,802,802,922,12,澳大利亚,洪都拉斯,澳大利亚,世界杯附,2017/11/11 06:00:00,0-0,12,4,0,0.56,7(4),0(0),0.0,0,4,2018/3/9 11:10:22,2018/3/9 11:10:22,2017,68,38
803,803,803,923,12,澳大利亚,澳大利亚,叙利亚,亚洲预选,2017/10/10 17:00:00,1-1,19,3,0,0.65,23(11),0(0),0.0,0,7,2018/3/9 11:10:22,2018/3/9 11:10:22,2017,38,77
804,804,804,924,12,澳大利亚,叙利亚,澳大利亚,亚洲预选,2017/10/5 20:30:00,1-1,17,4,0,0.57,12(5),0(0),0.0,0,4,2018/3/9 11:10:22,2018/3/9 11:10:22,2017,77,38
805,805,805,925,12,澳大利亚,澳大利亚,泰国,亚洲预选,2017/9/5 18:00:00,2-1,17,1,0,0.72,40(13),0(0),0.0,0,16,2018/3/9 11:10:22,2018/3/9 11:10:22,2017,38,130
806,806,806,926,12,澳大利亚,日本,澳大利亚,亚洲预选,2017/8/31 18:35:00,2-0,13,0,0,0.59,4(1),0(0),0.0,0,3,2018/3/9 11:10:22,2018/3/9 11:10:22,2017,57,38
807,807,807,927,12,澳大利亚,智利,澳大利亚,洲际杯,2017/6/25 23:00:00,1-1,13,4,0,0.49,11(2),0(0),0.0,0,5,2018/3/9 11:10:22,2018/3/9 11:10:22,2017,10,38
808,808,808,928,12,澳大利亚,喀麦隆,澳大利亚,洲际杯,2017/6/22 23:00:00,1-1,13,1,0,0.54,6(3),0(0),0.0,0,2,2018/3/9 11:10:22,2018/3/9 11:10:22,2017,0,38
809,809,809,929,12,澳大利亚,澳大利亚,德国,洲际杯,2017/6/19 23:00:00,2-3,12,1,0,0.43,6(4),0(0),0.0,0,1,2018/3/9 11:10:22,2018/3/9 11:10:22,2017,38,1
810,810,810,930,12,澳大利亚,澳大利亚,巴西,国际友谊,2017/6/13 18:05:00,0-4,12,0,0,0.43,4(1),0(0),0.0,0,2,2018/3/9 11:10:22,2018/3/9 11:10:22,2017,38,2
811,811,811,931,12,澳大利亚,澳大利亚,沙特阿拉伯,亚洲预选,2017/6/8 18:00:00,3-2,14,0,0,0.56,10(5),0(0),0.0,0,5,2018/3/9 11:10:22,2018/3/9 11:10:22,2017,38,63
812,812,812,932,12,澳大利亚,澳大利亚,阿联酋,亚洲预选,2017/3/28 17:00:00,2-0,27,2,0,0.55,14(6),0(0),0.0,0,12,2018/3/9 11:10:22,2018/3/9 11:10:22,2017,38,0
813,813,813,933,12,澳大利亚,伊拉克,澳大利亚,亚洲预选,2017/3/23 20:00:00,1-1,12,2,0,0.57,9(3),0(0),0.0,0,8,2018/3/9 11:10:22,2018/3/9 11:10:22,2017,79,38
814,814,814,934,12,澳大利亚,泰国,澳大利亚,亚洲预选,2016/11/15 20:00:00,2-2,16,1,0,0.52,10(5),0(0),0.0,0,6,2018/3/9 11:10:22,2018/3/9 11:10:22,2016,126,47
815,815,815,935,12,澳大利亚,澳大利亚,日本,亚洲预选,2016/10/11 17:00:00,1-1,19,2,0,0.67,7(3),0(0),0.0,0,4,2018/3/9 11:10:22,2018/3/9 11:10:22,2016,47,45
816,816,816,936,12,澳大利亚,沙特阿拉伯,澳大利亚,亚洲预选,2016/10/7 01:45:00,2-2,16,1,0,0.59,15(6),0(0),0.0,0,1,2018/3/9 11:10:22,2018/3/9 11:10:22,2016,54,47
817,817,817,937,12,澳大利亚,阿联酋,澳大利亚,亚洲预选,2016/9/6 23:30:00,0-1,10,1,0,0.62,11(4),0(0),0.0,0,9,2018/3/9 11:10:22,2018/3/9 11:10:22,2016,0,47
818,818,818,938,12,澳大利亚,澳大利亚,伊拉克,亚洲预选,2016/9/1 18:30:00,2-0,15,2,0,0.58,21(8),0(0),0.0,0,8,2018/3/9 11:10:22,2018/3/9 11:10:22,2016,47,119
819,819,819,939,12,澳大利亚,澳大利亚,希腊,国际友谊,2016/6/7 18:00:00,1-2,16,4,0,0.67,14(3),0(0),0.0,0,9,2018/3/9 11:10:22,2018/3/9 11:10:22,2016,47,42
820,820,820,940,12,澳大利亚,澳大利亚,希腊,国际友谊,2016/6/4 18:10:00,1-0,21,0,0,0.62,17(3),0(0),0.0,0,7,2018/3/9 11:10:22,2018/3/9 11:10:22,2016,47,42
821,821,821,941,12,澳大利亚,英格兰,澳大利亚,国际友谊,2016/5/28 02:45:00,2-1,11,1,0,0.54,14(2),514(421),0.82,1,7,2018/3/9 11:10:22,2018/3/9 11:10:22,2016,13,47
822,822,822,942,12,澳大利亚,澳大利亚,约旦,亚洲预选,2016/3/29 17:00:00,5-1,0,2,0,0.65,24(13),0(0),0.0,0,13,2018/3/9 11:10:22,2018/3/9 11:10:22,2016,47,105
823,823,823,943,12,澳大利亚,澳大利亚,塔吉克斯坦,亚洲预选,2016/3/24 17:00:00,7-0,0,1,0,0.71,37(13),0(0),0.0,0,10,2018/3/9 11:10:22,2018/3/9 11:10:22,2016,47,129
824,824,824,944,12,澳大利亚,孟加拉国,澳大利亚,亚洲预选,2015/11/17 19:30:00,0-4,0,0,0,0.0,0(0),0(0),0.0,0,8,2018/3/9 11:10:22,2018/3/9 11:10:22,2015,182,57
825,825,825,945,12,澳大利亚,澳大利亚,吉尔吉斯斯坦,亚洲预选,2015/11/12 17:00:00,3-0,0,1,0,0.0,0(0),0(0),0.0,0,7,2018/3/9 11:10:22,2018/3/9 11:10:22,2015,57,108
826,826,826,946,12,澳大利亚,约旦,澳大利亚,亚洲预选,2015/10/8 22:00:00,2-0,0,0,0,0.0,0(0),0(0),0.0,0,6,2018/3/9 11:10:22,2018/3/9 11:10:22,2015,87,57
827,827,827,947,12,澳大利亚,塔吉克斯坦,澳大利亚,亚洲预选,2015/9/8 21:00:00,0-3,0,2,0,0.0,0(0),0(0),0.0,0,14,2018/3/9 11:10:22,2018/3/9 11:10:22,2015,148,57
828,828,828,948,12,澳大利亚,澳大利亚,孟加拉国,亚洲预选,2015/9/3 19:00:00,5-0,0,0,0,0.0,0(0),0(0),0.0,0,7,2018/3/9 11:10:22,2018/3/9 11:10:22,2015,57,182
829,829,829,949,12,澳大利亚,吉尔吉斯斯坦,澳大利亚,亚洲预选,2015/6/16 22:00:00,1-2,0,1,0,0.0,0(0),0(0),0.0,0,2,2018/3/9 11:10:22,2018/3/9 11:10:22,2015,108,57
830,830,830,950,12,澳大利亚,马其顿,澳大利亚,国际友谊,2015/3/31 03:00:00,0-0,17,2,0,0.69,9(4),0(0),0.0,0,2,2018/3/9 11:10:22,2018/3/9 11:10:22,2015,136,57
831,831,831,951,12,澳大利亚,德国,澳大利亚,国际友谊,2015/3/26 03:30:00,2-2,12,0,0,0.4,11(3),0(0),0.0,0,3,2018/3/9 11:10:22,2018/3/9 11:10:22,2015,4,57
832,832,832,952,12,澳大利亚,澳大利亚,韩国,亚洲杯,2015/1/31 17:00:00,1-1,0,5,0,0.0,0(0),0(0),0.0,0,2,2018/3/9 11:10:22,2018/3/9 11:10:22,2015,57,51
833,833,833,953,12,澳大利亚,澳大利亚,阿联酋,亚洲杯,2015/1/27 17:00:00,2-0,0,2,0,0.0,0(0),0(0),0.0,0,7,2018/3/9 11:10:22,2018/3/9 11:10:22,2015,57,0
834,834,834,954,12,澳大利亚,澳大利亚,中国,亚洲杯,2015/1/22 18:30:00,2-0,0,1,0,0.0,0(0),0(0),0.0,0,10,2018/3/9 11:10:22,2018/3/9 11:10:22,2015,57,84
835,835,835,955,12,澳大利亚,澳大利亚,韩国,亚洲杯,2015/1/17 17:00:00,0-1,0,3,0,0.0,0(0),0(0),0.0,0,7,2018/3/9 11:10:22,2018/3/9 11:10:22,2015,57,51
836,836,836,956,12,澳大利亚,澳大利亚,阿曼,亚洲杯,2015/1/13 17:00:00,4-0,0,2,0,0.0,0(0),0(0),0.0,0,10,2018/3/9 11:10:22,2018/3/9 11:10:22,2015,57,0
837,837,837,957,12,澳大利亚,澳大利亚,科威特,亚洲杯,2015/1/9 17:00:00,4-1,0,0,0,0.0,0(0),0(0),0.0,0,6,2018/3/9 11:10:22,2018/3/9 11:10:22,2015,57,0
838,838,838,958,12,澳大利亚,日本,澳大利亚,国际友谊,2014/11/18 18:20:00,2-1,0,2,0,0.0,0(0),0(0),0.0,0,2,2018/3/9 11:10:22,2018/3/9 11:10:22,2014,54,100
839,839,839,959,12,澳大利亚,卡塔尔,澳大利亚,国际友谊,2014/10/14 23:59:00,1-0,0,2,0,0.0,0(0),0(0),0.0,0,6,2018/3/9 11:10:22,2018/3/9 11:10:22,2014,95,100
840,840,840,960,12,澳大利亚,阿联酋,澳大利亚,国际友谊,2014/10/10 22:30:00,0-0,0,1,0,0.0,0(0),0(0),0.0,0,8,2018/3/9 11:10:22,2018/3/9 11:10:22,2014,0,100
841,841,841,961,12,澳大利亚,沙特阿拉伯,澳大利亚,国际友谊,2014/9/9 03:00:00,2-3,16,2,0,0.67,23(8),0(0),0.0,0,7,2018/3/9 11:10:22,2018/3/9 11:10:22,2014,102,100
842,842,842,962,12,澳大利亚,比利时,澳大利亚,国际友谊,2014/9/5 02:45:00,2-0,16,1,0,0.45,8(1),0(0),0.0,0,4,2018/3/9 11:10:22,2018/3/9 11:10:22,2014,4,100
843,843,843,963,12,澳大利亚,澳大利亚,西班牙,世界杯,2014/6/24 00:00:00,0-3,14,2,0,0.45,4(0),0(0),0.0,0,2,2018/3/9 11:10:22,2018/3/9 11:10:22,2014,100,9
844,844,844,964,12,澳大利亚,澳大利亚,荷兰,世界杯,2014/6/19 00:00:00,2-3,18,1,0,0.5,10(4),0(0),0.0,0,3,2018/3/9 11:10:22,2018/3/9 11:10:22,2014,100,5
845,845,845,965,12,澳大利亚,智利,澳大利亚,世界杯,2014/6/14 06:00:00,3-1,18,3,0,0.38,13(6),0(0),0.0,0,1,2018/3/9 11:10:22,2018/3/9 11:10:22,2014,14,100
846,846,846,966,12,澳大利亚,克罗地亚,澳大利亚,国际友谊,2014/6/7 07:00:00,1-0,12,0,0,0.5,4(1),0(0),0.0,0,3,2018/3/9 11:10:22,2018/3/9 11:10:22,2014,19,100
847,847,847,967,12,澳大利亚,澳大利亚,南非,国际友谊,2014/5/26 17:30:00,1-1,0,0,0,0.0,0(0),0(0),0.0,0,4,2018/3/9 11:10:22,2018/3/9 11:10:22,2014,100,52
848,848,848,968,12,澳大利亚,澳大利亚,厄瓜多尔,国际友谊,2014/3/6 04:00:00,3-4,0,1,1,0.0,0(0),0(0),0.0,0,4,2018/3/9 11:10:22,2018/3/9 11:10:22,2014,100,26
849,849,849,969,12,澳大利亚,澳大利亚,伊拉克,亚洲预选,2013/6/18 17:30:00,1-0,9,0,0,0.53,16(4),0(0),0.0,0,4,2018/3/9 11:10:22,2018/3/9 11:10:22,2013,58,110
850,850,850,970,12,澳大利亚,澳大利亚,约旦,亚洲预选,2013/6/11 17:00:00,4-0,18,3,0,0.53,12(5),0(0),0.0,0,5,2018/3/9 11:10:22,2018/3/9 11:10:22,2013,58,65
851,851,851,971,12,澳大利亚,日本,澳大利亚,亚洲预选,2013/6/4 18:30:00,1-1,13,1,1,0.52,19(5),0(0),0.0,0,2,2018/3/9 11:10:22,2018/3/9 11:10:22,2013,47,58
852,852,852,972,12,澳大利亚,澳大利亚,阿曼,亚洲预选,2013/3/26 16:30:00,2-2,17,0,0,0.54,17(7),0(0),0.0,0,12,2018/3/9 11:10:22,2018/3/9 11:10:22,2013,58,0
853,853,853,973,12,澳大利亚,罗马尼亚,澳大利亚,球会友谊,2013/2/7 03:45:00,3-2,0,0,0,0.0,0(0),0(0),0.0,0,5,2018/3/9 11:10:22,2018/3/9 11:10:22,2013,32,58
854,854,854,974,12,澳大利亚,伊拉克,澳大利亚,亚洲预选,2012/10/16 22:15:00,1-2,0,0,0,0.0,0(0),0(0),0.0,0,7,2018/3/9 11:10:22,2018/3/9 11:10:22,2012,92,36
855,855,855,975,12,澳大利亚,约旦,澳大利亚,亚洲预选,2012/9/11 23:59:00,2-1,14,3,0,0.58,21(6),0(0),0.0,0,8,2018/3/9 11:10:22,2018/3/9 11:10:22,2012,94,36
